,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol)
6131,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,105.57671,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,81.37940499999999
6132,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,97.50804,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,74.932599
6133,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,83.15533,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,157.874303
6134,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,49.943485,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,81.37940499999999
6135,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,37.873005,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,81.37940499999999
6136,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,15.518436,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,79.545405
6137,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,Alamar Blue,Alamar blue,9.164071,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,79.545405
6138,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,98.0487804,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,157.874303
6139,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,96.5853658,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,79.545405
6140,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,74.634146,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,74.932599
6141,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,13.658540000000002,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,157.874303
6142,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,11.707310000000007,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,74.932599
6143,Ag,,,,,,,,H,Human,liver,Epithelial,A,28.0,,LDH,LDH activity assay kit,13.170730000000006,10.1016/j.tiv.2009.06.001,,,7.5,,HepG2,81.37940499999999
6144,Ag,,,,,,,,A,Mouse,Testis,Fibroblast,A,48.0,,MTS,tetrazolium salt,112.98578,10.1093/toxsci/kfi256,,,15.0,,C18–4,74.932599
6145,Ag,,,,,,,,A,Mouse,Testis,Fibroblast,A,48.0,,MTS,tetrazolium salt,23.507109,10.1093/toxsci/kfi256,,,15.0,,C18–4,81.37940499999999
6146,Ag,,,,,,,,H,Human,Bone marrow,Mesenchymal,A,24.0,,Live/Dead,calcein AM,88.548386,10.1039/B914875B,,,100.0,-20.0,hMSCs,157.874303
6147,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,96.42857,10.1007/s12030-009-9029-1,,,100.0,,HeLa,81.37940499999999
6148,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,90.0,10.1007/s12030-009-9029-1,,,100.0,,HeLa,81.37940499999999
6149,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,27.142857,10.1007/s12030-009-9029-1,,,100.0,,HeLa,81.37940499999999
6150,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,2.142857,10.1007/s12030-009-9029-1,,,100.0,,HeLa,79.545405
6151,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,0.0,10.1007/s12030-009-9029-1,,,100.0,,HeLa,79.545405
6152,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,106.42857,10.1007/s12030-009-9029-1,,,35.0,,HeLa,157.874303
6153,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,92.85714,10.1007/s12030-009-9029-1,,,35.0,,HeLa,79.545405
6154,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,90.71429,10.1007/s12030-009-9029-1,,,35.0,,HeLa,157.874303
6155,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,76.42857,10.1007/s12030-009-9029-1,,,35.0,,HeLa,74.932599
6156,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,51.42857,10.1007/s12030-009-9029-1,,,35.0,,HeLa,74.932599
6157,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,107.85714,10.1007/s12030-009-9029-1,,,10.0,,HeLa,79.545405
6158,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,95.0,10.1007/s12030-009-9029-1,,,10.0,,HeLa,74.932599
6159,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,92.14286,10.1007/s12030-009-9029-1,,,10.0,,HeLa,74.932599
6160,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,82.14286,10.1007/s12030-009-9029-1,,,10.0,,HeLa,81.37940499999999
6161,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,ATP,luciferase,53.57143,10.1007/s12030-009-9029-1,,,10.0,,HeLa,79.545405
6162,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,100.85107,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,81.37940499999999
6163,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,62.12766,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6164,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,55.31915,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6165,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,65.106384,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6166,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,38.723404,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6167,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,35.744682,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,81.37940499999999
6168,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,34.468086,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6169,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,22.553192,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,81.37940499999999
6170,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,17.021276,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6171,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,23.829786,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6172,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,14.468085,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6173,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,9.361702,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6174,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,9.787234,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6175,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,8.936171,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6176,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,4.680851,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6177,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,4.255319,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6178,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,4.680851,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6179,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,4.680851,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6180,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,6.808511,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,81.37940499999999
6181,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,5.5319147,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,81.37940499999999
6182,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,3.8297873,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6183,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,Alamar Blue,Alamar blue,4.255319,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6184,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,Alamar Blue,Alamar blue,4.255319,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6185,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,Alamar Blue,Alamar blue,3.4042554,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6186,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,92.5,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,81.37940499999999
6187,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,32.083332,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6188,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,15.833333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6189,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,57.916668,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,159.688215
6190,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,10.833333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,362.498215
6191,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,7.9166665,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,210.48881
6192,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,50.833332,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,210.48881
6193,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,2.0833333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,210.48881
6194,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,2.0833333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6195,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,48.333332,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6196,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,1.25,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6197,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,1.25,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6198,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,40.0,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6199,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,1.25,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,325.80915500000003
6200,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,1.25,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,325.80915500000003
6201,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,39.166668,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,325.80915500000003
6202,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,0.41666666,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,325.80915500000003
6203,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,0.0,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,74.69280499999999
6204,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,36.25,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,291.518215
6205,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,0.8333333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,291.518215
6206,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,0.8333333,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,60.08431
6207,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,Alamar Blue,Alamar blue,32.083332,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,81.37940499999999
6208,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,Alamar Blue,Alamar blue,0.0,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,74.932599
6209,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,Alamar Blue,Alamar blue,0.0,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,101.961292
6210,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,112.638435,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,101.961292
6211,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,104.42997,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,101.961292
6212,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,92.57329,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,172.11481
6213,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,68.40391,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,172.11481
6214,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,65.667755,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6215,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,46.970684,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6216,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,41.49837,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,210.48881
6217,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,39.218243,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,210.48881
6218,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,25.081432,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,277.634215
6219,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,38.762215,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,277.634215
6220,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,28.729641,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,325.80915500000003
6221,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,20.521173,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.69280499999999
6222,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,34.201954,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.69280499999999
6223,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,24.16938,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.69280499999999
6224,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,19.153095,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,291.518215
6225,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,34.65798,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,291.518215
6226,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,23.713354,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,60.08431
6227,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,20.521173,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,60.08431
6228,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,35.570034,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,60.08431
6229,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,21.889252,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,60.08431
6230,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,22.345278,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6231,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,NR,toluylene red,35.114006,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6232,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,NR,toluylene red,23.25733,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,157.874303
6233,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,NR,toluylene red,22.801304,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,101.961292
6234,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,85.82781,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,101.961292
6235,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,48.47682,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6236,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,44.90066,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6237,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,71.12583,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6238,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,45.29801,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6239,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,40.13245,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,159.688215
6240,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,67.15232,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,159.688215
6241,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,33.377483,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,159.688215
6242,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,30.198675,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,362.498215
6243,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,65.960266,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,362.498215
6244,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,29.403973,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,210.48881
6245,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,27.81457,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,210.48881
6246,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,60.7947,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6247,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,28.609272,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,277.634215
6248,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,27.81457,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,325.80915500000003
6249,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,53.245033,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,74.69280499999999
6250,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,26.622517,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,74.69280499999999
6251,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,25.827814,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,74.69280499999999
6252,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,49.668873,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,291.518215
6253,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,27.019867,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,291.518215
6254,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,25.430464,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,60.08431
6255,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,24.0,,NR,toluylene red,43.311256,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,60.08431
6256,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,48.0,,NR,toluylene red,22.251656,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6257,Ag,,,,,,,,H,Human,Cervix,Epithelial,A,72.0,,NR,toluylene red,19.86755,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HeLa,172.11481
6258,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,70.166115,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6259,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,59.401993,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6260,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,55.016613,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6261,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,60.199337,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6262,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,43.45515,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,362.498215
6263,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,38.671097,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,362.498215
6264,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,18.737541,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,210.48881
6265,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,20.730898,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,210.48881
6266,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,17.940199,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,210.48881
6267,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,12.358804,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.69280499999999
6268,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,9.1694355,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,291.518215
6269,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,5.9800663,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,291.518215
6270,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,6.3787374,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,79.545405
6271,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,3.1893687,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,74.932599
6272,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,3.986711,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,101.961292
6273,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,8.372093,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,101.961292
6274,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,4.385382,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6275,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,72.0,,MTT,tetrazolium salt,4.385382,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6276,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,24.0,,MTT,tetrazolium salt,9.568107,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
6277,Ag,,,,,,,,H,Human,Skin,Keratinocyte,A,48.0,,MTT,tetrazolium salt,5.9800663,10.1016/j.tiv.2011.12.004,,,28.41,-33.33,HaCaT ,159.688215
